Pincode,QWIK GNG.,Del Serv.,Shadowfax Serv.,Bluedart Serv,Qwik HD.,Del HD.,City,State,Zone,GNG P1,HD P1
581203,InActive,Active,InActive,Active,InActive,Active,HANGAL,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581204,Active,Active,InActive,InActive,Active,Active,KALAGHATAGI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581205,InActive,Active,InActive,InActive,Active,Active,SHIGGAON Taluk,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581206,Active,Active,InActive,Active,Active,NSZ,DHARWAD,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581207,Active,Active,InActive,InActive,Active,Active,HUBLI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581208,InActive,Active,InActive,Active,Active,Active,RANEBENNUR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581209,Active,Active,InActive,InActive,Active,Active,NARGUND,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581210,InActive,Active,InActive,Active,Active,Active,HIREKERUR Taluk,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581211,Active,Active,InActive,Active,Active,Active,RANEBENNUR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581212,Active,Active,InActive,Active,Active,Active,SHIGGAON Taluk,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581213,InActive,Active,InActive,Active,InActive,Active,HAVERI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581237,InActive,InActive,InActive,InActive,Active,InActive,Haveri,KARNATAKA,SOUTH,V014,"R396,S0IC,SJ48"
581301,InActive,Active,Not active/Embargo,Active,InActive,Active,KARWAR,Karnataka,SOUTH,V014,"R396,S0IC,SJ48"
581302,InActive,Active,InActive,Active,InActive,Active,KARWAR,Karnataka,SOUTH,V014,"R396,S0IC,SJ48"
581303,InActive,Active,InActive,Active,InActive,Active,KARWAR,Karnataka,SOUTH,V014,"R396,S0IC,SJ48"
581304,InActive,Active,InActive,Active,InActive,Active,KARWAR,Karnataka,SOUTH,V014,"R396,S0IC,SJ48"
581305,InActive,Active,InActive,Active,InActive,Active,KARWAR,Karnataka,SOUTH,V014,"R396,S0IC,SJ48"
581306,InActive,Active,InActive,Active,InActive,Active,KARWAR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581307,InActive,Active,InActive,Active,InActive,Active,KARWAR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581308,InActive,Active,InActive,Active,InActive,Active,KARWAR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581314,InActive,Active,InActive,Active,InActive,Active,ANKOLA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581315,InActive,NSZ,InActive,InActive,InActive,InActive,SIRSI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581316,InActive,Active,InActive,Active,InActive,Active,ANKOLA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581317,InActive,Active,InActive,InActive,InActive,Active,KARWAR,Karnataka,SOUTH,V014,"R396,S0IC,SJ48"
581318,InActive,Active,InActive,InActive,InActive,Active,SIRSI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581319,InActive,Active,InActive,InActive,InActive,Active,KUMTA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581320,InActive,Active,Active,Active,InActive,Active,BHATKAL,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581321,InActive,Active,InActive,Active,InActive,Active,ANKOLA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581322,InActive,Active,InActive,InActive,InActive,Active,SIDDAPURA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581323,InActive,Active,InActive,Active,InActive,Active,KUMTA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581324,InActive,Active,InActive,Active,InActive,Active,KARWAR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581325,InActive,Active,InActive,Active,Active,Active,DANDELI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581326,InActive,Active,InActive,InActive,InActive,Active,KUMTA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581327,InActive,Active,InActive,Active,InActive,Active,HONNAVAR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581328,InActive,Active,InActive,InActive,InActive,Active,KAIGA,Karnataka,SOUTH,V014,"R396,S0IC,SJ48"
581329,Active,Active,InActive,Active,Active,Active,DANDELI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581330,InActive,Active,InActive,Active,InActive,Active,KUMTA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581331,InActive,Active,InActive,InActive,InActive,Active,SIRSI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581332,InActive,Active,InActive,Active,InActive,Active,KUMTA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581333,InActive,Active,InActive,InActive,InActive,Active,KUMTA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581334,InActive,Active,InActive,Active,InActive,Active,HONNAVAR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581335,InActive,Active,InActive,Active,InActive,Active,HONNAVAR Taluk,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581336,InActive,Active,InActive,InActive,InActive,Active,SIRSI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581337,InActive,Active,InActive,InActive,InActive,Active,YELLAPUR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581338,InActive,Active,InActive,InActive,InActive,Active,HONNAVAR Taluk,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581339,InActive,Active,InActive,InActive,InActive,Active,KARWAR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581340,InActive,Active,InActive,InActive,InActive,Active,SIDDAPURA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581341,InActive,Active,InActive,Active,InActive,Active,HONNAVAR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581342,InActive,Active,InActive,Active,InActive,Active,HONNAVAR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581343,InActive,Active,InActive,Active,InActive,Active,KUMTA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581344,InActive,Active,InActive,InActive,InActive,Active,KUMTA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581345,InActive,Active,InActive,Active,InActive,Active,KARWAR,Karnataka,SOUTH,V014,"R396,S0IC,SJ48"
581346,InActive,Active,InActive,InActive,InActive,Active,MUNDGOD,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581347,InActive,Active,InActive,InActive,InActive,Active,YELLAPUR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581348,InActive,Active,InActive,Active,InActive,Active,HONNAVAR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581349,InActive,Active,InActive,Active,Active,Active,MUNDGOD,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581350,InActive,Active,Active,Active,InActive,Active,BHATKAL,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581351,InActive,Active,InActive,Active,InActive,Active,KUMTA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581352,InActive,Active,InActive,Active,InActive,Active,KARWAR,Karnataka,SOUTH,V014,"R396,S0IC,SJ48"
581353,InActive,Active,InActive,Active,InActive,Active,ANKOLA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581354,InActive,Active,Active,Active,InActive,Active,BHATKAL,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581355,InActive,Active,InActive,InActive,InActive,Active,SIDDAPURA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581356,Active,Active,InActive,InActive,Active,Active,DANDELI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581357,InActive,Active,InActive,Active,InActive,Active,ANKOLA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581358,InActive,Active,InActive,InActive,InActive,Active,SIRSI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581359,InActive,Active,InActive,InActive,InActive,Active,YELLAPUR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581360,InActive,Active,InActive,Active,InActive,Active,KARWAR,Karnataka,SOUTH,V014,"R396,S0IC,SJ48"
581361,InActive,Active,InActive,Active,InActive,Active,HONNAVAR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581362,InActive,Active,InActive,Active,InActive,Active,KUMTA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581363,InActive,Active,InActive,InActive,Active,Active,DANDELI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581365,InActive,Active,InActive,InActive,InActive,Active,DANDELI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581384,InActive,NSZ,InActive,InActive,InActive,NSZ,HONNAVAR Taluk,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581396,InActive,Active,InActive,Active,InActive,Active,KAIGA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581400,InActive,Active,InActive,Active,InActive,Active,KAIGA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581401,InActive,Active,Active,Active,InActive,Active,SIRSI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581402,InActive,Active,Active,Active,InActive,Active,SIRSI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581403,InActive,Active,InActive,InActive,InActive,Active,SIRSI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581411,Active,Active,InActive,Active,Active,Active,MUNDGOD,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581412,Active,Active,InActive,InActive,Active,Active,YELLAPUR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581421,InActive,Active,Active,Active,InActive,Active,BHATKAL,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581423,InActive,Active,InActive,InActive,InActive,Active,HONNAVAR Taluk,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581440,InActive,Active,InActive,InActive,InActive,Active,KUMTA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581450,InActive,Active,InActive,InActive,InActive,Active,SIRSI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
581453,InActive,Active,InActive,InActive,InActive,Active,DANDELI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582101,InActive,Active,InActive,Active,InActive,Active,NAGNALI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582102,InActive,Active,InActive,Active,InActive,Active,NAGNALI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582103,InActive,Active,InActive,Active,InActive,Active,NAGNALI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582111,InActive,Active,InActive,InActive,InActive,Active,RONA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582112,InActive,Active,InActive,InActive,InActive,Active,SHIRAHATTI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582113,InActive,Active,InActive,InActive,InActive,Active,NAGNALI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582114,InActive,Active,InActive,InActive,InActive,Active,YELBURGA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582115,InActive,Active,InActive,InActive,InActive,Active,NAGNALI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582116,InActive,Active,InActive,InActive,Active,Active,SHIRAHATTI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582117,InActive,Active,InActive,InActive,Active,Active,SHIRAHATTI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582118,InActive,Active,InActive,InActive,InActive,Active,NAGNALI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582119,InActive,Active,InActive,InActive,InActive,Active,RONA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582120,InActive,Active,InActive,InActive,InActive,Active,SHIRAHATTI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582201,Active,Active,InActive,Active,Active,Active,GADAG,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582202,InActive,Active,InActive,InActive,InActive,Active,NARGUND Taluk,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582203,InActive,Active,InActive,InActive,InActive,Active,RONA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582204,InActive,Active,InActive,InActive,Active,Active,NAGNALI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582205,InActive,Active,InActive,Active,Active,Active,NAGNALI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582206,InActive,Active,InActive,InActive,InActive,Active,NARGUND Taluk,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582207,InActive,Active,InActive,InActive,Active,Active,NARGUND Taluk,Karnataka,SOUTH,V014,"R396,S0IC,SJ48"
582208,Active,Active,InActive,InActive,Active,Active,NARGUND,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582209,InActive,Active,InActive,InActive,InActive,Active,RONA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582210,InActive,Active,InActive,InActive,InActive,Active,SHIRAHATTI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
582211,InActive,Active,InActive,InActive,InActive,Active,RONA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583101,Active,Active,InActive,Active,Active,Active,BELLARY,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583102,Active,Active,Active,Active,Active,Active,BELLARY,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583103,Active,Active,Active,Active,Active,Active,BELLARY,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583104,Active,Active,Active,Active,Active,Active,BELLARY,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583105,Active,Active,Active,Active,Active,Active,BELLARY,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583111,Active,Active,Active,Active,Active,Active,Tekkalakota,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583112,InActive,NSZ,InActive,InActive,Active,InActive,SANDURU,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583113,Active,Active,InActive,Active,Active,Active,GANGAVATI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583114,InActive,Active,InActive,Active,InActive,Active,SIRUGUPPA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583115,Active,Active,Active,Active,Active,Active,TORANAGALLU,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583116,Active,Active,InActive,Active,Active,Active,TORANAGALLU,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583117,Active,Active,InActive,Active,Active,Active,Tekkalakota,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583118,Active,NSZ,InActive,InActive,Active,NSZ,SANDURU,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583119,InActive,NSZ,InActive,InActive,Active,NSZ,SANDURU,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583120,Active,Active,InActive,Active,Active,Active,SIRUGUPPA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583121,InActive,Active,InActive,Active,Active,Active,SIRUGUPPA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583122,Active,Active,InActive,Active,Active,Active,SIRUGUPPA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583123,Active,Active,Active,Active,Active,Active,TORANAGALLU,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583124,InActive,Active,InActive,InActive,Active,Active,SANDURU Taluk,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583125,Active,Active,InActive,InActive,Active,Active,HARPANAHALLI Taluk,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583126,InActive,Active,InActive,InActive,InActive,Active,BANVIKAL,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583127,Active,Active,InActive,InActive,Active,Active,HARPANAHALLI Taluk,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583128,InActive,Active,InActive,InActive,Active,Active,KUDLIGI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583129,Active,Active,InActive,Active,Active,Active,GANGAVATI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583130,InActive,Active,InActive,InActive,Active,Active,MOLAKALMURU Taluk,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583131,Active,Active,InActive,InActive,Active,Active,HARPANAHALLI Taluk,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583132,Active,Active,InActive,Active,Active,Active,GANGAVATI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583134,InActive,Active,InActive,InActive,Active,Active,KUDLIGI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583135,InActive,Active,InActive,InActive,InActive,Active,KUDLIGI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583136,InActive,Active,InActive,InActive,Active,Active,KUDLIGI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583137,Active,Active,InActive,InActive,Active,Active,HARPANAHALLI Taluk,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583152,Active,Active,Active,Active,Active,Active,TORANAGALLU,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583153,Active,Active,InActive,InActive,Active,Active,Ballari,KARNATAKA,SOUTH,R396,"R396,S0IC,SJ48"
583154,Active,Active,InActive,InActive,Active,Active,BELLARY,KARNATAKA,SOUTH,R396,"R396,S0IC,SJ48"
583155,Active,Active,InActive,InActive,Active,Active,Dammuru,KARNATAKA,SOUTH,R396,"R396,S0IC,SJ48"
583201,InActive,Active,InActive,Active,Active,Active,HOSPET,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583203,InActive,Active,InActive,Active,Active,Active,HOSPET,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583211,InActive,Active,InActive,Active,Active,Active,HOSPET,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583212,InActive,Active,InActive,InActive,InActive,Active,HAGARI BOMMANAHALLI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583213,Active,Active,InActive,InActive,Active,Active,HARPANAHALLI Taluk,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583214,InActive,Active,InActive,InActive,InActive,Active,HOVINA HADAGALI HHL,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583215,Active,Active,InActive,Active,Active,Active,HOSPET,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583216,InActive,Active,InActive,InActive,Active,Active,HOVINA HADAGALI HHL,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583217,InActive,Active,InActive,InActive,Active,Active,HARPANAHALLI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583218,InActive,Active,InActive,InActive,InActive,Active,JAGALUR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583219,InActive,Active,InActive,InActive,Active,Active,HOVINA HADAGALI HHL,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583220,InActive,Active,InActive,InActive,Active,Active,HAGARI BOMMANAHALLI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583221,InActive,Active,InActive,Active,Active,Active,HOSPET,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583222,InActive,Active,InActive,Active,InActive,Active,HOSPET,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583223,Active,Active,Active,Active,Active,Active,HOSPET,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583224,InActive,Active,InActive,InActive,InActive,Active,HAGARI BOMMANAHALLI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583225,InActive,Active,InActive,Active,Active,Active,HOSPET,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583226,InActive,Active,InActive,InActive,InActive,Active,KOPPAL,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583227,InActive,Active,InActive,Active,Active,Active,GANGAVATI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583228,InActive,Active,InActive,Active,Active,Active,KOPPAL,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583229,InActive,Active,InActive,Active,Active,Active,SINDHANUR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583230,InActive,Active,InActive,Active,InActive,Active,KOPPAL,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583231,InActive,Active,InActive,Active,Active,Active,KOPPAL,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583232,InActive,Active,InActive,InActive,InActive,Active,YELBURGA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583233,InActive,Active,InActive,Active,Active,Active,HOSPET,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583234,InActive,Active,InActive,Active,InActive,Active,HOSPET,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583235,InActive,Active,InActive,InActive,Active,Active,GANGAVATI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583236,InActive,Active,InActive,InActive,InActive,Active,YELBURGA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583237,InActive,Active,InActive,InActive,InActive,Active,YELBURGA,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583238,InActive,Active,InActive,Active,InActive,Active,KOPPAL,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583239,InActive,Active,InActive,Active,Active,Active,HOSPET,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583268,InActive,Active,InActive,Active,Active,Active,GANGAVATI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583275,InActive,Active,InActive,Active,Active,Active,TORANAGALLU,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583276,Active,Active,InActive,Active,Active,Active,BELLARY,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583277,InActive,Active,InActive,InActive,InActive,Active,KUSHTAGI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583278,InActive,Active,Active,InActive,InActive,Active,KUSHTAGI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583279,InActive,Active,InActive,InActive,Active,Active,KUSHTAGI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583280,InActive,Active,InActive,InActive,InActive,InActive,ILKAL,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583281,InActive,Active,Active,InActive,InActive,Active,ILKAL,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583282,InActive,Active,InActive,InActive,Active,Active,GANGAVATI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583283,InActive,Active,InActive,InActive,InActive,Active,GANGAVATI,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
583284,InActive,Active,InActive,InActive,InActive,Active,Koppal,KARNATAKA,SOUTH,R396,"R396,S0IC,SJ48"
583285,InActive,Active,InActive,InActive,InActive,Active,Koppal,KARNATAKA,SOUTH,R396,"R396,S0IC,SJ48"
583287,InActive,Active,InActive,InActive,InActive,Active,Koppal,KARNATAKA,SOUTH,R396,"R396,S0IC,SJ48"
584101,Active,Active,Not active/Embargo,Active,Active,Active,RAICHUR,Karnataka,SOUTH,SE40,SE40
584102,Active,Active,Not active/Embargo,Active,Active,Active,RAICHUR,Karnataka,SOUTH,SE40,SE40
584103,Active,Active,Not active/Embargo,Active,Active,Active,RAICHUR,Karnataka,SOUTH,SE40,SE40
584104,Active,Active,Not active/Embargo,Active,Active,Active,RAICHUR,Karnataka,SOUTH,SE40,SE40
584111,InActive,Active,InActive,InActive,Active,Active,DEVADURGA,Karnataka,SOUTH,SE40,SE40
584113,Active,Active,InActive,InActive,Active,Active,DEVADURGA,Karnataka,SOUTH,SE40,SE40
584115,InActive,NSZ,InActive,Active,InActive,NSZ,LINGASUGUR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
584116,InActive,Active,Active,InActive,InActive,Active,DEVADURGA,Karnataka,SOUTH,SE40,"R396,S0IC,SJ48"
584118,Active,Active,InActive,Active,Active,Active,MANVI,Karnataka,SOUTH,SE40,SE40
584120,InActive,Active,InActive,InActive,Active,Active,LINGASUGUR,Karnataka,SOUTH,SE40,SE40
584122,InActive,NSZ,InActive,Active,InActive,NSZ,LINGASUGUR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
584123,InActive,Active,InActive,Active,Active,Active,MANVI,Karnataka,SOUTH,SE40,SE40
584124,InActive,Active,InActive,Active,InActive,Active,LINGASUGUR Taluk,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
584125,InActive,Active,InActive,Active,InActive,Active,LINGASUGUR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
584126,Active,Active,InActive,InActive,Active,Active,DEVADURGA,Karnataka,SOUTH,SE40,SE40
584127,InActive,NSZ,InActive,InActive,InActive,NSZ,LINGASUGUR Taluk,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
584128,InActive,Active,Active,Active,InActive,Active,SINDHANUR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
584129,Active,Active,InActive,Active,Active,Active,MANVI,Karnataka,SOUTH,SE40,SE40
584132,InActive,Active,Active,Active,InActive,Active,SINDHANUR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
584133,Active,Active,Not active/Embargo,InActive,Active,Active,RAICHUR,Karnataka,SOUTH,SE40,SE40
584134,Active,Active,InActive,Active,Active,Active,RAICHUR,Karnataka,SOUTH,SE40,SE40
584135,Active,Active,Not active/Embargo,Active,Active,Active,RAICHUR,Karnataka,SOUTH,SE40,SE40
584136,Active,NSZ,InActive,InActive,Active,Active,Deodurg,Karnataka,SOUTH,SE40,SE40
584138,InActive,Active,InActive,Active,InActive,Active,SINDHANUR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
584139,InActive,NSZ,InActive,InActive,InActive,NSZ,LINGASUGUR,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
584140,Active,Active,InActive,InActive,Active,Active,RAICHUR,Karnataka,SOUTH,SE40,SE40
584143,InActive,Active,InActive,Active,Active,Active,SINDHANUR,Karnataka,SOUTH,SE40,SE40
584167,InActive,Active,InActive,Active,Active,Active,SINDHANUR Taluk,Karnataka,SOUTH,R396,"R396,S0IC,SJ48"
584170,Active,Active,Not active/Embargo,Active,Active,Active,RAICHUR,Karnataka,SOUTH,SE40,SE40
584202,Active,Active,InActive,Active,Active,Active,Deodurg,Karnataka,SOUTH,SE40,SE40
